user_id,group,converted,event_time,country,device,channel
2917,control,0,2026-03-17 22:11:00,IN,mobile,organic
100,control,0,2026-02-05 19:29:00,IN,desktop,organic
7252,treatment,0,2026-02-05 05:54:00,IN,mobile,organic
7998,treatment,0,2026-03-16 22:15:00,US,mobile,referral
31,control,0,2026-03-01 01:56:00,CA,mobile,organic
3944,control,0,2026-02-07 12:04:00,US,mobile,paid
6298,control,0,2026-03-03 14:48:00,UK,desktop,organic
4730,control,0,2026-02-24 16:02:00,IN,mobile,email
363,control,0,2026-03-10 20:05:00,UK,mobile,organic
5908,control,0,2026-02-11 22:26:00,IN,desktop,email
2367,control,0,2026-02-16 09:49:00,IN,mobile,email
2283,control,0,2026-02-01 00:25:00,CA,mobile,organic
2480,control,0,2026-03-09 20:02:00,US,desktop,email
11858,treatment,0,2026-03-10 13:05:00,IN,desktop,organic
1230,control,0,2026-03-10 06:55:00,UK,mobile,organic
6776,treatment,0,2026-02-27 12:45:00,CA,mobile,organic
12400,treatment,0,2026-02-10 21:25:00,CA,mobile,organic
7310,treatment,0,2026-02-17 07:45:00,IN,mobile,paid
4896,control,0,2026-02-15 16:10:00,US,desktop,paid
6356,control,0,2026-02-09 09:50:00,US,desktop,paid
41,control,0,2026-02-17 03:06:00,US,mobile,email
4317,control,0,2026-02-09 01:07:00,IN,desktop,organic
7923,treatment,0,2026-02-28 05:55:00,IN,mobile,paid
7349,treatment,0,2026-02-07 04:28:00,UK,desktop,email
11195,treatment,0,2026-02-12 09:29:00,US,mobile,referral
11709,treatment,0,2026-02-14 02:37:00,IN,mobile,paid
7986,treatment,0,2026-02-20 07:17:00,US,mobile,organic
320,control,0,2026-03-12 19:29:00,IN,mobile,organic
9618,treatment,0,2026-03-02 20:01:00,US,mobile,organic
10024,treatment,0,2026-02-08 23:14:00,IN,mobile,organic
9821,treatment,0,2026-03-17 08:42:00,US,mobile,organic
9647,treatment,0,2026-03-06 21:13:00,DE,desktop,referral
12872,treatment,1,2026-02-20 21:04:00,IN,mobile,organic
9571,treatment,0,2026-03-15 12:16:00,US,mobile,organic
4745,control,1,2026-03-14 17:24:00,CA,mobile,email
7762,treatment,0,2026-02-23 12:59:00,DE,tablet,organic
11277,treatment,0,2026-02-12 12:14:00,IN,desktop,email
4205,control,0,2026-02-03 10:18:00,DE,mobile,organic
12358,treatment,0,2026-02-23 12:25:00,US,desktop,paid
8014,treatment,0,2026-02-23 14:04:00,CA,mobile,organic
8725,treatment,0,2026-02-13 19:52:00,CA,desktop,paid
10192,treatment,1,2026-03-07 00:12:00,US,mobile,paid
1203,control,0,2026-02-22 21:22:00,US,desktop,organic
5729,control,0,2026-02-28 11:06:00,CA,tablet,email
6186,control,0,2026-02-05 03:36:00,CA,tablet,organic
8107,treatment,1,2026-02-04 20:50:00,UK,desktop,referral
7253,treatment,1,2026-02-05 05:16:00,DE,desktop,referral
10269,treatment,0,2026-02-16 12:03:00,IN,desktop,organic
1820,control,0,2026-03-15 09:53:00,US,desktop,organic
12520,treatment,0,2026-03-05 06:19:00,UK,desktop,paid
6310,control,0,2026-03-16 17:41:00,UK,desktop,paid
5069,control,1,2026-02-18 10:15:00,US,mobile,organic
6154,control,0,2026-02-09 18:39:00,US,mobile,organic
7621,treatment,0,2026-03-04 22:03:00,UK,tablet,organic
8214,treatment,0,2026-03-05 17:05:00,UK,mobile,organic
7511,treatment,0,2026-03-15 12:26:00,US,mobile,referral
177,control,0,2026-02-22 01:37:00,US,mobile,paid
10569,treatment,0,2026-02-22 07:30:00,US,tablet,paid
1005,control,0,2026-03-12 14:11:00,US,desktop,organic
5279,control,0,2026-02-27 21:13:00,IN,desktop,paid
10226,treatment,0,2026-02-23 23:46:00,US,desktop,organic
11127,treatment,0,2026-02-13 18:54:00,IN,mobile,organic
3497,control,0,2026-02-13 22:02:00,IN,mobile,email
2358,control,0,2026-02-26 20:50:00,UK,desktop,referral
1159,control,0,2026-02-10 08:32:00,DE,mobile,organic
7211,treatment,0,2026-02-20 20:00:00,UK,mobile,organic
9179,treatment,1,2026-03-16 01:09:00,IN,desktop,paid
12920,treatment,0,2026-03-14 07:14:00,US,desktop,email
5605,control,0,2026-03-08 22:48:00,UK,tablet,organic
4956,control,0,2026-02-01 13:23:00,UK,mobile,organic
12789,treatment,0,2026-02-04 21:18:00,US,desktop,paid
2608,control,0,2026-03-07 06:32:00,US,mobile,paid
3462,control,0,2026-02-09 19:50:00,UK,desktop,email
8282,treatment,0,2026-03-09 00:42:00,IN,mobile,paid
11805,treatment,0,2026-02-15 20:45:00,US,mobile,organic
12799,treatment,0,2026-03-02 07:48:00,IN,mobile,organic
4762,control,0,2026-03-11 20:18:00,DE,desktop,organic
2931,control,0,2026-03-06 09:56:00,UK,mobile,email
11517,treatment,0,2026-02-03 02:38:00,IN,mobile,paid
10406,treatment,0,2026-03-02 17:50:00,UK,mobile,referral
11525,treatment,0,2026-02-17 00:40:00,UK,tablet,organic
7900,treatment,0,2026-02-20 19:32:00,CA,desktop,paid
4507,control,0,2026-03-06 15:22:00,IN,desktop,paid
9052,treatment,0,2026-02-27 08:21:00,IN,desktop,organic
2824,control,0,2026-02-17 06:47:00,IN,tablet,email
267,control,0,2026-03-14 16:33:00,UK,tablet,paid
5975,control,0,2026-03-14 13:07:00,US,mobile,organic
1207,control,0,2026-03-11 23:03:00,CA,mobile,paid
887,control,0,2026-03-16 02:52:00,CA,mobile,organic
5721,control,0,2026-02-10 10:25:00,US,mobile,referral
5684,control,0,2026-02-01 05:54:00,IN,mobile,organic
6556,treatment,0,2026-02-09 12:54:00,DE,mobile,organic
6025,control,0,2026-03-14 10:54:00,US,mobile,organic
11634,treatment,1,2026-03-03 02:51:00,US,mobile,organic
10447,treatment,0,2026-02-13 03:49:00,US,desktop,organic
1772,control,0,2026-02-27 17:10:00,US,mobile,referral
12625,treatment,0,2026-02-06 02:09:00,US,mobile,organic
3891,control,0,2026-03-16 07:38:00,CA,mobile,organic
5082,control,0,2026-03-02 01:33:00,US,desktop,organic
12157,treatment,0,2026-02-25 18:28:00,DE,mobile,referral
5481,control,0,2026-02-28 13:36:00,US,tablet,organic
10000,treatment,0,2026-02-20 22:39:00,UK,desktop,paid
1039,control,1,2026-02-21 07:16:00,US,mobile,organic
4888,control,0,2026-03-09 20:54:00,IN,mobile,paid
1052,control,0,2026-03-15 11:16:00,US,desktop,organic
11489,treatment,0,2026-03-10 07:29:00,IN,tablet,paid
6688,treatment,0,2026-02-15 11:35:00,CA,desktop,email
11527,treatment,0,2026-02-10 15:08:00,US,desktop,email
12374,treatment,1,2026-02-22 01:53:00,US,mobile,paid
6496,control,0,2026-03-04 02:18:00,DE,mobile,referral
10600,treatment,1,2026-02-23 10:53:00,US,tablet,organic
7704,treatment,0,2026-03-02 13:54:00,US,mobile,paid
2814,control,0,2026-03-10 03:57:00,DE,mobile,organic
10410,treatment,0,2026-02-04 19:36:00,IN,mobile,organic
6692,treatment,0,2026-02-02 11:15:00,US,mobile,paid
7750,treatment,0,2026-02-19 21:09:00,CA,mobile,organic
10595,treatment,0,2026-03-01 05:45:00,IN,mobile,email
1194,control,0,2026-03-07 08:14:00,UK,desktop,organic
4187,control,0,2026-03-17 10:21:00,US,desktop,organic
6606,treatment,0,2026-02-16 23:58:00,UK,desktop,referral
8744,treatment,0,2026-03-07 05:17:00,CA,mobile,organic
71,control,0,2026-03-12 21:09:00,UK,mobile,paid
12688,treatment,0,2026-02-05 09:21:00,US,mobile,referral
11906,treatment,0,2026-03-17 06:07:00,US,desktop,paid
12357,treatment,0,2026-03-15 12:25:00,UK,mobile,email
8334,treatment,1,2026-03-03 00:00:00,US,desktop,organic
10555,treatment,1,2026-03-01 04:50:00,IN,mobile,organic
12545,treatment,1,2026-03-09 01:38:00,US,mobile,referral
399,control,0,2026-03-07 10:40:00,DE,desktop,paid
12204,treatment,0,2026-02-22 11:05:00,UK,tablet,paid
12747,treatment,1,2026-02-05 05:00:00,IN,desktop,referral
793,control,0,2026-02-11 07:58:00,IN,desktop,organic
1514,control,1,2026-02-19 23:07:00,US,mobile,paid
1027,control,0,2026-02-20 18:53:00,US,mobile,paid
5252,control,1,2026-03-14 18:01:00,IN,mobile,email
4933,control,0,2026-03-08 10:36:00,US,mobile,organic
5164,control,1,2026-03-11 20:14:00,US,mobile,organic
2640,control,0,2026-03-16 21:54:00,IN,mobile,paid
8449,treatment,0,2026-02-25 07:16:00,IN,desktop,organic
703,control,0,2026-03-08 04:51:00,US,mobile,organic
432,control,0,2026-03-03 12:43:00,UK,desktop,email
6087,control,0,2026-03-12 18:06:00,US,mobile,organic
8111,treatment,0,2026-02-13 22:42:00,DE,desktop,email
6205,control,0,2026-02-13 12:06:00,IN,desktop,organic
4894,control,0,2026-02-22 11:49:00,UK,desktop,email
2102,control,0,2026-02-17 13:37:00,US,mobile,organic
5086,control,1,2026-02-07 00:36:00,UK,desktop,organic
8981,treatment,0,2026-02-15 21:01:00,US,mobile,referral
6460,control,0,2026-02-23 14:38:00,IN,mobile,referral
7661,treatment,0,2026-03-07 03:16:00,US,mobile,organic
9309,treatment,0,2026-03-05 04:18:00,US,mobile,organic
159,control,0,2026-03-01 12:08:00,US,tablet,organic
7691,treatment,0,2026-02-01 08:35:00,IN,mobile,referral
724,control,0,2026-02-11 01:13:00,US,desktop,organic
673,control,0,2026-02-05 19:01:00,US,desktop,organic
182,control,0,2026-03-05 08:23:00,UK,desktop,email
751,control,0,2026-02-15 04:43:00,US,mobile,organic
1320,control,0,2026-02-23 04:22:00,UK,desktop,paid
12343,treatment,0,2026-03-06 17:50:00,US,mobile,paid
10463,treatment,0,2026-02-02 06:00:00,IN,desktop,referral
7457,treatment,0,2026-02-22 00:29:00,CA,mobile,referral
6188,control,0,2026-02-11 01:24:00,DE,mobile,organic
870,control,0,2026-03-08 12:19:00,US,desktop,organic
2818,control,0,2026-02-12 01:49:00,DE,desktop,organic
1662,control,0,2026-02-02 22:07:00,US,mobile,email
5735,control,0,2026-03-16 05:03:00,US,tablet,organic
8120,treatment,0,2026-02-18 08:55:00,IN,mobile,organic
3249,control,0,2026-02-23 08:25:00,IN,mobile,paid
6832,treatment,0,2026-03-14 00:47:00,UK,mobile,organic
5748,control,0,2026-02-06 09:03:00,DE,desktop,email
5905,control,0,2026-02-08 03:33:00,IN,desktop,paid
10013,treatment,1,2026-02-26 07:46:00,DE,mobile,referral
12382,treatment,1,2026-02-28 06:45:00,US,mobile,organic
8551,treatment,0,2026-03-06 21:31:00,IN,desktop,referral
4798,control,0,2026-03-12 10:51:00,US,mobile,organic
12042,treatment,0,2026-02-03 10:14:00,UK,desktop,organic
11153,treatment,0,2026-02-18 20:36:00,UK,mobile,paid
2427,control,0,2026-02-14 07:21:00,US,mobile,organic
12446,treatment,0,2026-02-10 18:05:00,US,mobile,organic
214,control,0,2026-02-20 22:48:00,IN,mobile,organic
11501,treatment,0,2026-03-10 19:51:00,DE,desktop,referral
9765,treatment,0,2026-02-13 18:24:00,US,mobile,paid
4594,control,0,2026-02-15 06:16:00,DE,mobile,organic
9432,treatment,0,2026-03-09 23:05:00,IN,desktop,paid
2661,control,0,2026-02-21 22:34:00,IN,mobile,paid
6492,control,0,2026-02-25 08:25:00,IN,mobile,paid
4043,control,0,2026-02-28 09:35:00,IN,mobile,referral
2627,control,0,2026-02-11 18:59:00,US,desktop,organic
7120,treatment,0,2026-03-17 01:48:00,US,mobile,organic
9523,treatment,0,2026-02-23 05:23:00,IN,mobile,paid
4712,control,1,2026-03-13 09:47:00,IN,mobile,referral
429,control,1,2026-02-21 07:35:00,IN,tablet,organic
4556,control,0,2026-02-27 01:37:00,UK,mobile,organic
2044,control,0,2026-02-03 04:29:00,US,mobile,email
12085,treatment,0,2026-02-02 16:04:00,US,desktop,email
8807,treatment,0,2026-02-03 07:01:00,DE,desktop,organic
8028,treatment,0,2026-03-11 08:44:00,US,tablet,referral
5736,control,0,2026-02-26 23:11:00,UK,mobile,referral
7403,treatment,0,2026-02-04 19:17:00,US,tablet,organic
3495,control,0,2026-02-19 10:10:00,US,desktop,referral
2397,control,0,2026-02-11 13:57:00,IN,desktop,organic
1912,control,0,2026-03-06 12:23:00,UK,mobile,email
11338,treatment,0,2026-02-14 23:59:00,US,mobile,organic
8527,treatment,0,2026-02-27 13:00:00,IN,desktop,email
8549,treatment,0,2026-03-14 13:22:00,IN,mobile,organic
12946,treatment,0,2026-03-08 17:39:00,CA,mobile,paid
11010,treatment,0,2026-03-01 20:45:00,UK,mobile,paid
1369,control,0,2026-02-01 09:58:00,IN,mobile,email
6746,treatment,0,2026-03-09 18:07:00,UK,mobile,organic
3800,control,0,2026-02-17 05:27:00,CA,desktop,paid
12251,treatment,0,2026-02-03 06:17:00,CA,mobile,organic
4603,control,0,2026-02-10 08:02:00,DE,mobile,email
1160,control,0,2026-02-21 11:02:00,UK,mobile,email
494,control,0,2026-02-28 14:15:00,US,mobile,referral
12123,treatment,0,2026-02-22 04:16:00,US,mobile,paid
234,control,0,2026-02-07 10:29:00,US,mobile,paid
12356,treatment,0,2026-03-13 05:16:00,IN,desktop,organic
11111,treatment,0,2026-02-17 08:19:00,UK,desktop,organic
7698,treatment,0,2026-03-12 05:04:00,DE,mobile,organic
8965,treatment,0,2026-03-16 02:44:00,US,mobile,paid
9327,treatment,0,2026-02-05 13:53:00,IN,desktop,organic
3012,control,0,2026-03-17 06:50:00,US,mobile,organic
1700,control,0,2026-03-06 23:34:00,DE,tablet,paid
4291,control,0,2026-03-01 18:10:00,US,desktop,paid
12846,treatment,0,2026-02-08 08:13:00,US,mobile,referral
9661,treatment,0,2026-03-02 17:46:00,US,desktop,paid
12759,treatment,0,2026-03-09 06:47:00,US,desktop,organic
8370,treatment,0,2026-02-14 03:08:00,US,mobile,organic
8169,treatment,0,2026-03-04 05:10:00,UK,desktop,email
11220,treatment,1,2026-03-04 16:51:00,IN,mobile,email
6311,control,0,2026-02-15 11:57:00,CA,desktop,paid
11300,treatment,0,2026-02-03 12:38:00,UK,mobile,email
167,control,0,2026-03-12 23:33:00,IN,mobile,referral
170,control,0,2026-02-06 20:41:00,US,mobile,organic
7334,treatment,0,2026-02-23 20:00:00,UK,desktop,paid
12865,treatment,0,2026-02-22 18:08:00,IN,mobile,referral
6022,control,0,2026-02-13 19:39:00,UK,mobile,organic
12104,treatment,0,2026-03-08 07:25:00,US,mobile,organic
9548,treatment,0,2026-03-05 05:06:00,UK,desktop,paid
9085,treatment,0,2026-03-03 12:55:00,IN,mobile,organic
64,control,0,2026-02-22 20:16:00,US,mobile,paid
9681,treatment,0,2026-02-07 01:26:00,IN,mobile,referral
9559,treatment,0,2026-02-12 05:38:00,US,desktop,referral
11465,treatment,0,2026-02-23 19:26:00,US,mobile,referral
12352,treatment,0,2026-02-25 01:24:00,IN,mobile,referral
7926,treatment,0,2026-03-14 16:58:00,IN,desktop,referral
624,control,0,2026-03-12 14:45:00,US,mobile,organic
2430,control,0,2026-02-14 14:51:00,IN,desktop,referral
9905,treatment,0,2026-03-04 02:09:00,IN,desktop,organic
562,control,0,2026-02-01 22:02:00,UK,mobile,paid
2278,control,0,2026-02-20 03:58:00,DE,desktop,email
1147,control,0,2026-02-11 04:58:00,US,tablet,organic
8719,treatment,0,2026-03-07 21:07:00,US,mobile,organic
8491,treatment,0,2026-02-24 05:19:00,UK,mobile,referral
12538,treatment,0,2026-02-21 15:41:00,IN,mobile,paid
9880,treatment,0,2026-03-03 23:38:00,US,mobile,paid
2999,control,0,2026-02-03 20:42:00,US,mobile,referral
10645,treatment,0,2026-03-09 10:44:00,IN,mobile,referral
11243,treatment,0,2026-03-08 05:52:00,US,mobile,email
8841,treatment,0,2026-02-26 20:12:00,US,mobile,organic
11829,treatment,1,2026-02-16 17:23:00,UK,mobile,email
6101,control,0,2026-02-01 00:06:00,IN,mobile,organic
9785,treatment,0,2026-03-01 19:52:00,US,desktop,referral
2664,control,0,2026-02-15 19:31:00,US,tablet,paid
9562,treatment,0,2026-02-03 03:29:00,IN,mobile,organic
8109,treatment,0,2026-03-17 09:55:00,US,mobile,organic
4707,control,0,2026-02-25 04:26:00,US,mobile,paid
9068,treatment,0,2026-02-21 19:32:00,UK,tablet,paid
791,control,0,2026-02-24 13:55:00,IN,mobile,referral
4789,control,1,2026-03-17 09:31:00,IN,mobile,organic
6795,treatment,0,2026-03-10 18:48:00,US,mobile,referral
8091,treatment,0,2026-03-13 08:04:00,US,mobile,organic
735,control,0,2026-02-22 17:12:00,UK,desktop,email
12769,treatment,0,2026-03-04 21:34:00,IN,mobile,paid
9088,treatment,0,2026-02-21 22:27:00,UK,mobile,referral
1423,control,0,2026-02-27 02:51:00,CA,desktop,paid
7683,treatment,0,2026-02-01 22:45:00,DE,mobile,email
12227,treatment,0,2026-02-15 14:14:00,DE,mobile,organic
1257,control,0,2026-02-01 18:53:00,US,mobile,referral
2045,control,1,2026-03-14 02:31:00,IN,desktop,referral
4089,control,0,2026-03-11 03:57:00,US,mobile,organic
4216,control,0,2026-03-02 01:56:00,IN,mobile,organic
10781,treatment,0,2026-03-07 04:27:00,CA,desktop,email
12182,treatment,0,2026-02-07 11:56:00,UK,desktop,email
293,control,0,2026-02-28 13:26:00,IN,mobile,email
2558,control,0,2026-02-22 00:23:00,US,mobile,organic
6779,treatment,0,2026-02-07 00:22:00,IN,mobile,organic
11963,treatment,0,2026-02-03 21:23:00,IN,mobile,email
3843,control,0,2026-02-26 15:06:00,IN,mobile,organic
11314,treatment,0,2026-02-06 06:54:00,US,desktop,organic
12731,treatment,0,2026-02-02 20:57:00,UK,mobile,paid
9650,treatment,1,2026-03-04 06:25:00,UK,mobile,referral
6812,treatment,1,2026-02-27 09:27:00,IN,desktop,paid
7886,treatment,0,2026-02-10 08:29:00,UK,mobile,organic
11991,treatment,0,2026-03-06 16:33:00,CA,mobile,organic
2131,control,0,2026-03-16 22:08:00,US,mobile,organic
11666,treatment,0,2026-02-23 03:54:00,UK,mobile,email
8277,treatment,0,2026-02-25 18:49:00,IN,mobile,paid
593,control,1,2026-03-01 18:04:00,IN,mobile,email
470,control,0,2026-03-07 12:09:00,UK,mobile,paid
1308,control,0,2026-02-24 16:39:00,CA,desktop,organic
1853,control,0,2026-02-04 17:48:00,US,mobile,organic
9830,treatment,0,2026-02-22 08:46:00,DE,mobile,organic
1294,control,0,2026-02-10 15:17:00,CA,mobile,paid
5483,control,1,2026-03-13 21:37:00,IN,mobile,organic
10837,treatment,0,2026-02-04 19:14:00,IN,mobile,organic
2456,control,0,2026-03-16 11:15:00,CA,mobile,organic
9424,treatment,0,2026-03-10 12:26:00,IN,tablet,paid
7117,treatment,0,2026-02-19 15:08:00,IN,tablet,paid
249,control,0,2026-03-10 19:05:00,DE,mobile,paid
2524,control,0,2026-03-02 02:07:00,UK,desktop,paid
10378,treatment,1,2026-03-09 22:50:00,CA,desktop,organic
6536,treatment,0,2026-02-28 03:03:00,IN,tablet,organic
10907,treatment,0,2026-02-26 02:47:00,DE,mobile,paid
10776,treatment,0,2026-02-15 19:58:00,IN,mobile,organic
8681,treatment,0,2026-03-13 01:27:00,US,mobile,paid
4475,control,1,2026-02-10 04:38:00,IN,mobile,paid
7550,treatment,0,2026-02-13 09:00:00,US,mobile,paid
4593,control,0,2026-02-05 02:59:00,UK,mobile,organic
10167,treatment,0,2026-02-19 07:47:00,DE,mobile,organic
3954,control,0,2026-02-24 11:46:00,IN,desktop,organic
5445,control,0,2026-02-05 21:48:00,US,mobile,paid
10202,treatment,0,2026-03-10 10:32:00,UK,mobile,paid
12390,treatment,0,2026-02-15 05:31:00,US,desktop,organic
9927,treatment,0,2026-03-08 17:05:00,US,desktop,referral
11664,treatment,0,2026-03-15 07:18:00,IN,mobile,email
5172,control,1,2026-02-05 18:55:00,US,mobile,paid
2340,control,0,2026-03-11 15:52:00,DE,mobile,organic
4741,control,0,2026-02-27 19:51:00,US,mobile,email
3351,control,0,2026-03-12 04:37:00,IN,mobile,organic
1008,control,0,2026-02-25 18:20:00,US,mobile,organic
186,control,0,2026-03-05 07:10:00,IN,desktop,paid
8706,treatment,0,2026-02-16 08:01:00,CA,desktop,paid
1359,control,0,2026-02-11 14:36:00,DE,mobile,organic
7062,treatment,1,2026-02-20 21:17:00,IN,mobile,organic
6380,control,0,2026-02-07 17:40:00,US,mobile,organic
2476,control,0,2026-02-28 10:36:00,UK,mobile,paid
12527,treatment,0,2026-02-27 06:55:00,IN,tablet,organic
1438,control,0,2026-02-28 15:00:00,DE,mobile,referral
10712,treatment,0,2026-03-01 10:16:00,CA,mobile,organic
7399,treatment,0,2026-03-14 02:40:00,US,desktop,email
9046,treatment,0,2026-02-24 09:26:00,CA,tablet,referral
8248,treatment,0,2026-02-05 20:18:00,DE,mobile,paid
1973,control,0,2026-02-21 04:53:00,CA,desktop,email
5199,control,0,2026-02-10 17:18:00,US,mobile,email
7744,treatment,0,2026-02-10 19:38:00,CA,mobile,email
719,control,0,2026-02-05 11:47:00,US,mobile,organic
8724,treatment,0,2026-03-16 01:49:00,US,mobile,organic
1730,control,0,2026-02-13 02:01:00,IN,desktop,organic
6444,control,0,2026-02-21 01:49:00,IN,tablet,referral
9670,treatment,0,2026-02-20 20:06:00,US,desktop,referral
3522,control,1,2026-02-02 05:54:00,US,desktop,organic
10025,treatment,1,2026-02-10 02:12:00,UK,mobile,organic
11198,treatment,0,2026-02-23 00:06:00,CA,mobile,organic
10945,treatment,0,2026-03-13 08:41:00,IN,mobile,organic
7720,treatment,0,2026-03-05 07:09:00,US,mobile,organic
4175,control,1,2026-02-19 18:28:00,CA,desktop,organic
1002,control,0,2026-02-27 00:59:00,IN,mobile,organic
2825,control,0,2026-02-26 19:12:00,DE,mobile,paid
11469,treatment,0,2026-03-05 02:30:00,IN,desktop,organic
12982,treatment,0,2026-03-09 07:50:00,CA,mobile,organic
3964,control,0,2026-02-11 14:27:00,US,desktop,paid
3860,control,0,2026-02-16 23:14:00,US,tablet,email
7573,treatment,1,2026-03-14 19:20:00,DE,mobile,organic
10714,treatment,0,2026-02-15 16:38:00,IN,desktop,paid
3533,control,0,2026-03-14 15:44:00,IN,tablet,organic
2557,control,0,2026-02-08 22:31:00,US,mobile,organic
7689,treatment,0,2026-02-03 10:19:00,US,mobile,organic
2205,control,0,2026-02-27 22:22:00,IN,mobile,organic
7681,treatment,0,2026-02-09 01:44:00,CA,mobile,organic
10879,treatment,0,2026-02-26 01:01:00,IN,desktop,organic
1884,control,0,2026-02-05 07:06:00,US,desktop,organic
9295,treatment,0,2026-03-08 01:11:00,IN,tablet,paid
8971,treatment,0,2026-03-02 21:49:00,IN,mobile,email
9395,treatment,0,2026-03-01 10:29:00,US,mobile,organic
4019,control,0,2026-03-15 11:56:00,IN,mobile,organic
11253,treatment,0,2026-02-24 15:38:00,UK,desktop,organic
9459,treatment,0,2026-02-05 15:29:00,US,tablet,organic
5482,control,0,2026-02-06 18:18:00,US,mobile,referral
8453,treatment,0,2026-03-14 20:13:00,UK,mobile,paid
11609,treatment,0,2026-02-24 15:53:00,UK,mobile,referral
11502,treatment,1,2026-02-05 08:57:00,IN,mobile,email
1612,control,0,2026-02-20 00:40:00,US,desktop,organic
12587,treatment,0,2026-03-01 15:57:00,IN,mobile,paid
7742,treatment,0,2026-02-18 11:26:00,CA,mobile,paid
2527,control,0,2026-02-17 06:42:00,US,mobile,organic
5897,control,0,2026-02-10 23:10:00,US,mobile,organic
5944,control,0,2026-03-15 23:23:00,US,mobile,organic
7008,treatment,0,2026-03-02 01:46:00,UK,desktop,referral
2160,control,0,2026-03-06 21:09:00,CA,mobile,referral
8533,treatment,0,2026-02-20 14:40:00,US,desktop,referral
5461,control,0,2026-03-04 19:57:00,DE,mobile,organic
10402,treatment,0,2026-02-19 07:23:00,US,desktop,paid
9408,treatment,0,2026-02-01 02:25:00,IN,desktop,referral
8709,treatment,0,2026-03-11 09:18:00,US,desktop,paid
5374,control,0,2026-02-05 23:24:00,IN,desktop,organic
11035,treatment,0,2026-02-16 06:46:00,IN,mobile,organic
4052,control,0,2026-02-11 17:04:00,US,mobile,organic
6664,treatment,0,2026-02-26 21:32:00,IN,mobile,email
